iter	Logloss
299	0.05875943521
300	0.05853557621
301	0.05835539445
302	0.05822912557
303	0.05805520775
304	0.0578639404
305	0.0576408808
306	0.05751734615
307	0.05710386558
308	0.05689589806
309	0.05672671681
310	0.05657069307
311	0.05643183238
312	0.0563100443
313	0.05610034368
314	0.05591228426
315	0.05562973279
316	0.05542627231
317	0.05526144681
318	0.05503086923
319	0.05486271458
320	0.05462515927
321	0.05440118033
322	0.05409989978
323	0.05392627246
324	0.05380782031
325	0.05369536542
326	0.05348268198
327	0.05333979854
328	0.05313937982
329	0.05290244715
330	0.05255810775
331	0.05233999344
332	0.0521478471
333	0.05202233139
334	0.05190619062
335	0.05177979493
336	0.05160808512
337	0.05142630284
338	0.05129180736
339	0.05113180055
340	0.05086477876
341	0.05069008779
342	0.0505423011
343	0.05029129074
344	0.0501431669
345	0.04993661932
346	0.04976674545
347	0.04954534501
348	0.04939483934
349	0.04926388729
350	0.04907444482
351	0.04897609563
352	0.04878943221
353	0.04861626855
354	0.04842235972
355	0.04819625876
356	0.04801159838
357	0.04786628744
358	0.04776708405
359	0.04754987196
360	0.04743215981
361	0.04732523387
362	0.04710945218
363	0.04688232119
364	0.0466776714
365	0.04648410623
366	0.04632753178
367	0.0461762522
368	0.04606401183
369	0.04591290299
370	0.04578655647
371	0.04563895405
372	0.04553925039
373	0.0454352478
374	0.04531112102
375	0.04508193727
376	0.04483324246
377	0.04474583217
378	0.04464087447
379	0.04444510321
380	0.04434039826
381	0.04416840173
382	0.04406873222
383	0.04392328976
384	0.04376339449
385	0.04359283047
386	0.04349534317
387	0.04338393393
388	0.04318592498
389	0.04303773711
390	0.04291365075
391	0.04280861315
392	0.04273366869
393	0.04260897021
394	0.04249671715
395	0.04242104088
396	0.04232925767
397	0.0422100512
398	0.04206946832
399	0.04191325077
400	0.04182439217
401	0.04171261911
402	0.04155176068
403	0.04139939893
404	0.04131895863
405	0.04115213709
406	0.04104953251
407	0.04088155254
408	0.04073854541
409	0.04055718086
410	0.04042003442
411	0.04034650463
412	0.04022607624
413	0.04007239034
414	0.03994534246
415	0.03981080318
416	0.03969831752
417	0.03954641052
418	0.0394645853
419	0.03933801342
420	0.03924437977
421	0.03917100923
422	0.03907825807
423	0.03895814438
424	0.03888897802
425	0.03881641188
426	0.03874420061
427	0.03864626581
428	0.0385447465
429	0.03843056327
430	0.03831785131
431	0.03819685467
432	0.03809963071
433	0.03800142482
434	0.03788595773
435	0.03775843471
436	0.03765080628
437	0.03751941719
438	0.03740687531
439	0.03734379648
440	0.03724422531
441	0.03716495231
442	0.03697919576
443	0.03688315644
444	0.0367919099
445	0.03670383439
446	0.03664091574
447	0.03647846909
448	0.03642839419
449	0.03636389653
450	0.03623309937
451	0.03614373184
452	0.03601472852
453	0.03591579118
454	0.03580532743
455	0.03574562457
456	0.03564539653
457	0.03553222597
458	0.03537208135
459	0.03526266828
460	0.03514262003
461	0.03503520042
462	0.03494159906
463	0.03485615913
464	0.0347737007
465	0.03464183162
466	0.03454658723
467	0.03445912975
468	0.03432668475
469	0.03418339576
470	0.03408342332
471	0.03398183373
472	0.03387236493
473	0.03372925343
474	0.03363289887
475	0.03353919183
476	0.03343000655
477	0.03332311939
478	0.03327959701
479	0.03320460999
480	0.0331092896
481	0.03299797048
482	0.03288598075
483	0.03275224986
484	0.03264638282
485	0.03251132785
486	0.03238352443
487	0.0322567408
488	0.03217079535
489	0.03212626238
490	0.03207131939
491	0.03202581601
492	0.03192258665
493	0.03177570235
494	0.03168859427
495	0.03161185878
496	0.03154274791
497	0.03143800353
498	0.03129730858
499	0.03124997904
500	0.0312055498
501	0.03109839199
502	0.03098750358
503	0.03090664905
504	0.0308208325
505	0.0307571646
506	0.03062348441
507	0.03050877853
508	0.0304420844
509	0.03033882046
510	0.03027793434
511	0.03018706591
512	0.03011625612
513	0.0300567299
514	0.02996264638
515	0.02986645502
516	0.02979892992
517	0.02971750332
518	0.02967378807
519	0.02964806981
520	0.02957718937
521	0.02950923978
522	0.02943002621
523	0.02934060298
524	0.02930263161
525	0.0291727164
526	0.02905560128
527	0.02901158764
528	0.02896633589
529	0.02888893109
530	0.02880786054
531	0.02874894593
532	0.02871512986
533	0.02864170007
534	0.02856554319
535	0.02846809734
536	0.02839392514
537	0.02833424634
538	0.0283086807
539	0.02827212776
540	0.02818055906
541	0.02812983641
542	0.02805205557
543	0.02795580199
544	0.02790474475
545	0.02782655279
546	0.02778899262
547	0.0277394618
548	0.02770386314
549	0.0275928643
550	0.02749992934
551	0.02745874206
552	0.02741718277
553	0.02734625022
554	0.02727818561
555	0.02723935327
556	0.02717820185
557	0.02714325851
558	0.02701918734
559	0.02697123174
560	0.02691432611
561	0.02685363905
562	0.02674334699
563	0.02665676685
564	0.02656908085
565	0.02648604325
566	0.02643736811
567	0.02640018525
568	0.02636393725
569	0.02634190257
570	0.02627565042
571	0.02622240997
572	0.02618262196
573	0.02614597845
574	0.02610868869
575	0.02599685874
576	0.02592722617
577	0.02588821325
578	0.02579797877
579	0.02570936459
580	0.02559426499
581	0.02551792622
582	0.02546654376
583	0.02542095304
584	0.02537248492
585	0.0252848848
586	0.02519045216
587	0.0250866636
588	0.02501533177
589	0.02496354041
590	0.02493106625
591	0.02485079137
592	0.02479712897
593	0.02468131531
594	0.02461485809
595	0.02452863922
596	0.0244270845
597	0.02431177657
598	0.02425770703
599	0.02418587287
600	0.02414755775
601	0.02406807995
602	0.02398561113
603	0.02395598982
604	0.02386577296
605	0.02382791758
606	0.02378438824
607	0.02368228954
608	0.0236348482
609	0.02356442958
610	0.02349873429
611	0.02346595609
612	0.02337729356
613	0.02330925571
614	0.0232402865
615	0.02320697898
616	0.02317943014
617	0.02314927166
618	0.02305001919
619	0.02302905453
620	0.02295995399
621	0.02293769696
622	0.02291550601
623	0.02286057746
624	0.02281214537
625	0.02276897419
626	0.02265326777
627	0.02260852507
628	0.02255192843
629	0.02247374868
630	0.02245254705
631	0.02242402729
632	0.02238363167
633	0.02235483039
634	0.02230051708
635	0.02222711427
636	0.0221573645
637	0.02206173653
638	0.02203679071
639	0.02200501882
640	0.02195439196
641	0.02187947089
642	0.02186419859
643	0.02182568219
644	0.02180664232
645	0.02174882562
646	0.02170437916
647	0.02166819257
648	0.02161176045
649	0.02159080132
650	0.02156463336
651	0.02150491554
652	0.02148182446
653	0.02142036671
654	0.02136395165
655	0.02133306955
656	0.02128481535
657	0.02124020051
658	0.02119859461
659	0.02114662613
660	0.02109511141
661	0.02103595883
662	0.0210080486
663	0.0209700903
664	0.02089946128
665	0.02084815754
666	0.02078824926
667	0.02073963904
668	0.02068380128
669	0.02065276598
670	0.02060853597
671	0.02059577764
672	0.0205306672
673	0.0204848918
674	0.02044721612
675	0.02037798054
676	0.02031860774
677	0.02030523698
678	0.02025604753
679	0.02023989226
680	0.02019751507
681	0.02017539078
682	0.02010534584
683	0.02008369848
684	0.02006233917
685	0.02000818427
686	0.01993909488
687	0.01984534431
688	0.01981220564
689	0.01974823932
690	0.01970606723
691	0.01965963644
692	0.01963654
693	0.01958381076
694	0.01951124447
695	0.01946645396
696	0.01941808017
697	0.01937252045
698	0.01935109584
699	0.01928817856
700	0.01923794444
701	0.01918195484
702	0.01916456102
703	0.01913879651
704	0.01911187503
705	0.01908003887
706	0.01904551669
707	0.0190237391
708	0.01897029463
709	0.01891675651
710	0.0188655192
711	0.01880731848
712	0.01879589838
713	0.0187512228
714	0.01871507023
715	0.01869602689
716	0.01864654181
717	0.01861042033
718	0.0185720698
719	0.0185456367
720	0.01852774923
721	0.01846615686
722	0.01840615003
723	0.01838674586
724	0.01833545467
725	0.01830194373
726	0.01828951954
727	0.01827093683
728	0.01824357475
729	0.01822274544
730	0.01817360422
731	0.01809171432
732	0.01803135421
733	0.01797569865
734	0.01795794069
735	0.01793313657
736	0.01786140108
737	0.01782819764
738	0.01776568685
739	0.01770721478
740	0.01766583562
741	0.01763705605
742	0.01757248268
743	0.01755028978
744	0.01751146699
745	0.01748641783
746	0.01744015332
747	0.01739737128
748	0.01738610689
749	0.01736066908
750	0.01730925774
751	0.01728629984
752	0.0172709523
753	0.01721957459
754	0.01715904988
755	0.01710177547
756	0.01707504969
757	0.01705451079
758	0.01701443574
759	0.01697690942
760	0.01696359037
761	0.0169343679
762	0.01690577606
763	0.01685496403
764	0.01680892
765	0.01677494148
766	0.01675380324
767	0.01673362797
768	0.01671207586
769	0.01667756541
770	0.01664366823
771	0.01661184561
772	0.0165927261
773	0.01653352692
774	0.01648443726
775	0.01643000125
776	0.01639438121
777	0.01635303944
778	0.01629464959
779	0.01627428854
780	0.01624079489
781	0.01621653966
782	0.01619177724
783	0.01615048481
784	0.01610791091
785	0.01607507681
786	0.01605450788
787	0.01600897516
788	0.01596928216
789	0.01592281821
790	0.01589801749
791	0.01586276982
792	0.01583177716
793	0.01581214641
794	0.0157754557
795	0.01576207528
796	0.01572776005
797	0.01567273541
798	0.01564473783
799	0.01560908992
800	0.01557933089
801	0.01554945547
802	0.01549888198
803	0.01548548653
804	0.01547954084
805	0.01544122771
806	0.01541690945
807	0.01538190803
808	0.01535631739
809	0.01533615084
810	0.01532833291
811	0.01528497498
812	0.01524296131
813	0.01520524436
814	0.01518049434
815	0.01516278929
816	0.01514554929
817	0.01509947037
818	0.01508661125
819	0.01505907148
820	0.01502155759
821	0.01499341129
822	0.01497120466
823	0.0149526206
824	0.01493360404
825	0.01491376142
826	0.01487927709
827	0.01481572446
828	0.01479284376
829	0.01477313687
830	0.01472721884
831	0.01469636097
832	0.01468919296
833	0.01465157447
834	0.01460568095
835	0.01457211391
836	0.01456216749
837	0.01455088853
838	0.01452411264
839	0.01450853638
840	0.01449822564
841	0.01448274713
842	0.01445659732
843	0.01442111159
844	0.01438277723
845	0.01436553445
846	0.01435022265
847	0.01432022756
848	0.01427523645
849	0.01425092885
850	0.01421890094
851	0.01419241739
852	0.01416335533
853	0.01415349829
854	0.01413826967
855	0.01412287425
856	0.01407919344
857	0.01404327338
858	0.01400703169
859	0.01397181262
860	0.01393542429
861	0.01390687708
862	0.01389770566
863	0.01388166593
864	0.01387082545
865	0.01385451627
866	0.01383830768
867	0.01381839786
868	0.0137837148
869	0.01375504345
870	0.01373434124
871	0.01368898508
872	0.01367863625
873	0.0136441779
874	0.01362113942
875	0.01360950073
876	0.01360342325
877	0.0135579766
878	0.01351391784
879	0.01349265809
880	0.013457173
881	0.01344475336
882	0.01340774256
883	0.01338431883
884	0.01336862352
885	0.01334695431
886	0.01330731924
887	0.01328358984
888	0.01325923971
889	0.01322611942
890	0.01318608461
891	0.01315790519
892	0.01312730392
893	0.01308222838
894	0.01305135537
895	0.0130152916
896	0.01299816737
897	0.01296911675
898	0.01295256199
899	0.01291862805
900	0.01288172764
901	0.01285289902
902	0.01283948117
903	0.01281437982
904	0.01279086951
905	0.0127486774
906	0.01271972406
907	0.01269210131
908	0.0126641593
909	0.01264786921
910	0.01263149122
911	0.01262281923
912	0.01259442175
913	0.01257773206
914	0.01254515867
915	0.01253673687
916	0.01251504754
917	0.01249821067
918	0.01249014023
919	0.01246741592
920	0.0124401351
921	0.01239837117
922	0.01235998588
923	0.01234269521
924	0.01231698647
925	0.01228150164
926	0.01225835471
927	0.01223118938
928	0.01222484539
929	0.01222099076
930	0.01221007996
931	0.01218051418
932	0.0121641874
933	0.01214365025
934	0.01213499784
935	0.01210730675
936	0.01208267236
937	0.01205928624
938	0.0120287389
939	0.01199758305
940	0.01197057152
941	0.01194196419
942	0.01192394233
943	0.01189616139
944	0.01189236103
945	0.01186481807
946	0.01183709323
947	0.01181861386
948	0.01178960929
949	0.01177453049
950	0.01174631337
951	0.01173513866
952	0.01171863416
953	0.01169990493
954	0.01166956913
955	0.0116527091
956	0.01163156315
957	0.01160925656
958	0.01159097628
959	0.01159096711
960	0.01158529889
961	0.011544614
962	0.01152890854
963	0.01151922948
964	0.01150417013
965	0.01147385595
966	0.01145649456
967	0.01143339446
968	0.01140055345
969	0.01138990497
970	0.01137745944
971	0.01137280087
972	0.01134340937
973	0.01131834107
974	0.01129744811
975	0.0112939994
976	0.01128607869
977	0.01127332073
978	0.01125127062
979	0.01122480958
980	0.01120071245
981	0.01118041814
982	0.0111672174
983	0.01114427094
984	0.01112638641
985	0.0110923096
986	0.01106731347
987	0.0110510975
988	0.01103974062
989	0.01101422789
990	0.01100776654
991	0.01099548647
992	0.01096186838
993	0.01094487957
994	0.01092125072
995	0.01091434552
996	0.01090179526
997	0.01085876113
998	0.01082342975
999	0.01080087739
