feature,importance_mean,importance_std,val_imp_0,val_imp_1
ABONELIK_SURESI_yüzde_15,0.012741313485640005,0.007850865530912077,0.004890447954727928,0.02059217901655208
TUKETIM_M9_group_375-400,0.012707310437721997,0.00392253737769277,0.008784773060029227,0.016629847815414767
TUKETIM_M10_group_125-150,0.012411325472590273,0.0016285067342930448,0.014039832206883318,0.010782818738297228
TUKETIM_M7_group_120-150,0.012384033305788855,0.0023780586096119327,0.010005974696176922,0.014762091915400788
TUKETIM_M13_group_575-600,0.012340065307190284,0.0023874751935460403,0.009952590113644244,0.014727540500736325
TUKETIM_M24_group_450-475,0.012340065307190284,0.0023874751935460403,0.009952590113644244,0.014727540500736325
TUKETIM_M24_group_425-450,0.012340065307190284,0.0023874751935460403,0.009952590113644244,0.014727540500736325
TUKETIM_M21_group_375-400,0.012340065307190284,0.0023874751935460403,0.009952590113644244,0.014727540500736325
TUKETIM_M15_group_EKSIK,0.012331797881420303,0.0072874679234125606,0.005044329958007743,0.019619265804832864
DEMAND_M1_group_6.4-6.8,0.012313817767960478,0.001583440852016449,0.013897258619976927,0.010730376915944029
DEMAND_M1_group_0.4-0.8,0.01230665443748491,0.012280586861639131,2.6067575845778457e-05,0.02458724129912404
TUKETIM_M15_group_25-50,0.012305078239582823,0.010277150528212986,0.002027927711369837,0.02258222876779581
TUKETIM_M1_group_200-225,0.012296207289725858,0.01028602147806984,0.002010185811656018,0.022582228767795698
DEMAND_M11_group_0.5-1.0,0.012296014483027695,0.005398628752021406,0.006897385731006289,0.0176946432350491
SAYAC_MARKA_DIGER,0.012289606616763371,0.013255585113995383,-0.0009659784972320118,0.025545191730758754
TUKETIM_M16_group_180-210,0.0122895738785605,0.0013640834606638008,0.0109254904178967,0.013653657339224301
TUKETIM_M2_group_75-100,0.012288826997969848,0.01521708468464622,-0.002928257686676372,0.02750591168261607
TUKETIM_M17_group_180-210,0.012287467179837308,0.011289786463580365,0.0009976807162569434,0.023577253643417673
TUKETIM_M10_group_100-125,0.012287415076110308,0.0102948136916855,0.001992601384424808,0.02258222876779581
TUKETIM_M17_group_60-90,0.01228524944237308,0.011287568726116137,0.0009976807162569434,0.023572818168489218
TUKETIM_M23_group_300-325,0.01228524944237308,0.011287568726116137,0.0009976807162569434,0.023572818168489218
TUKETIM_M9_group_325-350,0.012284423267968803,0.0063236375912328335,0.005960785676735969,0.018608060859201636
DEMAND_M8_group_0-0.4,0.01228305138896918,0.013249029886201191,-0.0009659784972320118,0.02553208127517037
TUKETIM_M14_group_600-üzeri,0.012275735453231906,0.006350014580637109,0.005925720872594797,0.018625750033869015
DEMAND_M9_group_0-0.4,0.012273640589013923,0.009323851595817834,0.0029497889931960897,0.021597492184831757
TUKETIM_M22_group_300-330,0.012270062701437767,0.01031216606635793,0.0019578966350798366,0.022582228767795698
DEMAND_M10_group_1.5-2.0,0.012258357748826665,0.00636739228504235,0.0058909654637843145,0.018625750033869015
DEMAND_M4_group_5.2-5.6,0.012256861175125366,0.008335317841426715,0.003921543333698652,0.02059217901655208
TUKETIM_M19_group_50-75,0.012252245060346278,0.005354859329339989,0.006897385731006289,0.017607104389686268
SAYAC_YAS_5.0,0.012249898904646173,0.006393383531293317,0.005856515373352855,0.01864328243593949
TUKETIM_M3_group_250-275,0.01193869588815788,0.007902099135979501,0.01984079502413738,0.0040365967521783785
TUKETIM_M15_group_700-üzeri,0.011917515548256097,0.0030205262721513804,0.014938041820407477,0.008896989276104716
TUKETIM_M7_group_0-30,0.011909007085373347,0.00407604085445068,0.015985047939824026,0.007832966230922667
TUKETIM_M23_group_100-125,0.011902678473706352,0.002065547745126184,0.013968226218832536,0.009837130728580168
TUKETIM_M5_group_450-480,0.011896229103258549,0.00385339839562554,0.008042830707633009,0.01574962749888409
TUKETIM_M21_group_325-350,0.011888815388373997,0.0018828406921970742,0.010005974696176922,0.01377165608057107
DEMAND_M5_group_EKSIK,0.011881444528439311,0.001928854414795067,0.009952590113644244,0.013810298943234378
SAYAC_OLCUM_TURU_Kombi,0.011852165229126299,0.0028753752716100256,0.008976789957516274,0.014727540500736325
SAYAC_OLCUM_TURU_Aktif,0.011849602710137963,0.016738632063663827,-0.004889029353525864,0.02858823477380179
DEMAND_M1_group_4.8-5.2,0.011842456640216603,0.004866057002762825,0.0069763996374537784,0.016708513642979428
TUKETIM_M9_group_575-600,0.011836602942786545,0.0038828807269700727,0.007953722215816472,0.015719483669756618
SAYAC_YAS_8.0,0.011823832909657883,0.014756396857638243,-0.00293256394798036,0.026580229767296126
TUKETIM_M8_group_550-575,0.011809737483048144,0.00780952832178472,0.004000209161263424,0.019619265804832864
TUKETIM_M20_group_675-700,0.011809737483048144,0.00780952832178472,0.004000209161263424,0.019619265804832864
DEMAND_M3_group_3.85-4.4,0.011806011211294543,0.014738575159274903,-0.00293256394798036,0.026544586370569445
DEMAND_M12_group_1.5-2.0,0.011806011211294543,0.014738575159274903,-0.00293256394798036,0.026544586370569445
TUKETIM_M19_group_225-250,0.011803123726434273,0.010779105041361425,0.0010240186850728472,0.022582228767795698
TUKETIM_M9_group_300-325,0.011796509969820512,0.010785718797975186,0.0010107911718453266,0.022582228767795698
DEMAND_M11_group_EKSIK,0.011795066188512005,0.012765401946247201,-0.0009703357577351968,0.024560468134759206
TUKETIM_M21_group_50-75,0.011783457269543163,0.010798771498252646,0.0009846857712905166,0.02258222876779581
TUKETIM_M24_group_75-100,0.01178201975365839,0.009824123118578554,0.0019578966350798366,0.021606142872236944
DEMAND_M1_group_3.6-4.0,0.011779942433629786,0.011788479628051518,-8.53719442173162e-06,0.023568422061681304
TUKETIM_M3_group_600-625,0.011779841217554432,0.0029476992831818927,0.00883214193437254,0.014727540500736325
DEMAND_M12_group_6.5-7.0,0.011770112684801881,0.007822579461170265,0.003947533223631616,0.019592692145972146
ABONELIK_SURESI_yüzde_12,0.011766928896596252,0.0010113783025721412,0.01075555059402411,0.012778307199168393
TUKETIM_M14_group_25-50,0.011444525419476492,0.0034183374085947626,0.014862862828071255,0.00802618801088173
TUKETIM_M15_group_325-350,0.011427091625759833,0.0024701669942170934,0.013897258619976927,0.00895692463154274
TUKETIM_M17_group_EKSIK,0.011419073710031424,0.0013592334891369684,0.010059840220894456,0.012778307199168393
DEMAND_M7_group_0.4-0.8,0.011405745690097446,0.00457930224972658,0.015985047939824026,0.006826443440370866
TUKETIM_M22_group_0-30,0.011385768266321816,0.000448372104057293,0.01183414037037911,0.010937396162264523
TUKETIM_M22_group_90-120,0.011362808732918728,0.003364731767817597,0.00799807696510113,0.014727540500736325
TUKETIM_M2_group_225-250,0.01135376140924288,0.0004282709913461802,0.0109254904178967,0.01178203240058906
TUKETIM_M17_group_150-180,0.011347941653605198,0.00437154201615142,0.0069763996374537784,0.015719483669756618
DEMAND_M8_group_6.4-6.8,0.011340631358276398,0.0033869091424599262,0.007953722215816472,0.014727540500736325
DEMAND_M8_group_5.2-5.6,0.011340631358276398,0.0033869091424599262,0.007953722215816472,0.014727540500736325
TUKETIM_M15_group_525-550,0.011322912250565365,0.006371730984483737,0.004951181266081628,0.0176946432350491
DEMAND_M4_group_7.2-7.6,0.011319600720819556,0.014252164668799916,-0.00293256394798036,0.025571765389619472
TUKETIM_M9_group_400-425,0.011318650824237386,0.0034088896764989385,0.007909761147738448,0.014727540500736325
SAYAC_YAS_4.0,0.011318650824237386,0.0034088896764989385,0.007909761147738448,0.014727540500736325
TUKETIM_M21_group_400-425,0.011318650824237386,0.0034088896764989385,0.007909761147738448,0.014727540500736325
TUKETIM_M22_group_210-240,0.011318650824237386,0.0034088896764989385,0.007909761147738448,0.014727540500736325
TUKETIM_M18_group_120-150,0.011317117257787113,0.005391396385192315,0.005925720872594797,0.016708513642979428
TUKETIM_M4_group_330-360,0.011312894892409331,0.004376177794638003,0.006936717097771328,0.015689072687047334
TUKETIM_M9_group_50-75,0.011312772718774677,0.0014655344803937154,0.009847238238380962,0.012778307199168393
SAYAC_YAS_3.0,0.011308570465487555,0.013260742256605285,-0.0019521717911177294,0.02456931272209284
TUKETIM_M6_group_0-30,0.011304148171820794,0.011278080595975015,2.6067575845778457e-05,0.02258222876779581
ABONELIK_SURESI_yüzde_23,0.011304148171820794,0.013256319962938412,-0.0019521717911176184,0.024560468134759206
TUKETIM_M6_group_60-90,0.011299765071303203,0.013251936862420821,-0.0019521717911176184,0.024551701933724024
TUKETIM_M21_group_150-175,0.011299765071303092,0.011282463696492717,1.7301374810374526e-05,0.02258222876779581
DEMAND_M10_group_2.0-2.5,0.011299765071303092,0.011282463696492717,1.7301374810374526e-05,0.02258222876779581
TUKETIM_M13_group_400-425,0.011299732458948109,0.008306305832657235,0.0029934266262908737,0.019606038291605343
TUKETIM_M21_group_300-325,0.011295355996856493,0.0013956759361223314,0.009899680060734162,0.012691031932978825
DEMAND_M9_group_1.6-2.0,0.011294705058304877,0.012269359742873243,-0.0009746546845683657,0.02356406480117812
TUKETIM_M16_group_270-300,0.01128811115441053,0.015221461746914966,-0.0039333505925044365,0.026509572901325495
DEMAND_M10_group_6.0-6.5,0.011286641628750316,0.0073391084051186994,0.003947533223631616,0.018625750033869015
DEMAND_M6_group_6.8-7.2,0.011286641628750316,0.0073391084051186994,0.003947533223631616,0.018625750033869015
DEMAND_M5_group_6.5-7.0,0.011274981103444048,0.006354300660884715,0.004920680442559333,0.017629281764328764
DEMAND_M4_group_0.8-1.2,0.011273761745754562,0.008345504059078301,0.002928257686676261,0.019619265804832864
TUKETIM_M7_group_450-480,0.011265060698335272,0.0014698022398200172,0.009795258458515255,0.01273486293815529
TUKETIM_M21_group_75-100,0.01126309025272737,0.008356175552105494,0.0029069147006218765,0.019619265804832864
TUKETIM_M14_group_400-425,0.010997207114857133,0.002971019103975403,0.013968226218832536,0.00802618801088173
TUKETIM_M3_group_200-225,0.010910227793215876,0.007878341156407342,0.01878856894962322,0.003031886636808534
DEMAND_M12_group_2.5-3.0,0.010891372129826049,0.0009427682405530602,0.01183414037037911,0.009948603889272989
TUKETIM_M14_group_100-125,0.010879182730692827,0.002969421582954379,0.007909761147738448,0.013848604313647206
DEMAND_M2_group_4.4-4.95,0.010868738344374573,0.017665871375802278,-0.0067971330314277045,0.02853460972017685
DEMAND_M8_group_6.0-6.4,0.010862689148193772,0.0029089669323772993,0.007953722215816472,0.01377165608057107
TUKETIM_M13_group_600-üzeri,0.010855206587810029,0.00489442091107406,0.005960785676735969,0.01574962749888409
TUKETIM_M21_group_100-125,0.010853225963174729,0.0019250812359936642,0.008928144727181064,0.012778307199168393
TUKETIM_M19_group_400-425,0.010847040010930065,0.0019500507348253482,0.012797090745755413,0.008896989276104716
TUKETIM_M14_group_375-400,0.010845708422004052,0.0028476314569029215,0.00799807696510113,0.013693339878906974
TUKETIM_M20_group_625-650,0.010842728408751612,0.005891547142669984,0.004951181266081628,0.016734275551421596
TUKETIM_M9_group_500-525,0.010840134673246293,0.004879348996510324,0.005960785676735969,0.015719483669756618
TUKETIM_M9_group_600-625,0.010840134673246293,0.004879348996510324,0.005960785676735969,0.015719483669756618
DEMAND_M4_group_2.4-2.8,0.010832128799253826,0.0038954117014824985,0.006936717097771328,0.014727540500736325
TUKETIM_M10_group_500-525,0.010829847454530528,0.0058786661884489,0.004951181266081628,0.016708513642979428
TUKETIM_M3_group_450-475,0.010826755873290184,0.0019946139389176443,0.00883214193437254,0.012821369812207828
DEMAND_M5_group_8.0 üzeri,0.010819128427803082,0.005837174414066726,0.004981954013736356,0.016656302841869808
TUKETIM_M6_group_240-270,0.01081472580824444,0.008804539996588423,0.002010185811656018,0.019619265804832864
DEMAND_M4_group_6.4-6.8,0.01081472580824444,0.008804539996588423,0.002010185811656018,0.019619265804832864
DEMAND_M2_group_0.55-1.1,0.010814465021481146,0.014704621308722798,-0.003890156287241653,0.025519086330203944
TUKETIM_M2_group_600-üzeri,0.010812463115871307,0.003915077384865018,0.006897385731006289,0.014727540500736325
TUKETIM_M9_group_550-575,0.010812463115871307,0.003915077384865018,0.006897385731006289,0.014727540500736325
TUKETIM_M7_group_600-630,0.010812399527134031,0.0010171410686187765,0.009795258458515255,0.011829540595752808
TUKETIM_M17_group_480-510,0.010811722123523826,0.013739979810200198,-0.002928257686676372,0.024551701933724024
TUKETIM_M7_group_180-210,0.010810290912257658,0.006862757688626042,0.003947533223631616,0.0176730486008837
TUKETIM_M18_group_210-240,0.010808125135281899,0.01177410363251391,-0.0009659784972320118,0.02258222876779581
TUKETIM_M20_group_450-475,0.010808125135281843,0.011774103632513855,-0.0009659784972320118,0.022582228767795698
TUKETIM_M21_group_350-375,0.010808125135281843,0.011774103632513855,-0.0009659784972320118,0.022582228767795698
TUKETIM_M3_group_0-25,0.010805946505030306,0.011776282262765503,-0.0009703357577351968,0.02258222876779581
DEMAND_M7_group_4.4-4.8,0.01080155051332271,0.002891789365584263,0.007909761147738448,0.013693339878906974
DEMAND_M4_group_8.8-9.2,0.010797327677473545,0.002974328403097526,0.007822999274376019,0.01377165608057107
TUKETIM_M22_group_120-150,0.010795212330152848,0.006899430904896253,0.0038957814252565948,0.0176946432350491
TUKETIM_M1_group_0-25,0.010795212330152848,0.006899430904896253,0.0038957814252565948,0.0176946432350491
TUKETIM_M11_group_390-420,0.01078858121995635,0.008830684584876514,0.0019578966350798366,0.019619265804832864
DEMAND_M6_group_2.0-2.4,0.010788432393921299,0.009803746622630782,0.0009846857712905166,0.02059217901655208
DEMAND_M9_group_4.4-4.8,0.010786485853887195,0.005896037899159268,0.004890447954727928,0.016682523753046463
DEMAND_M9_group_EKSIK,0.010783787420483304,0.007876872719861427,0.0029069147006218765,0.01866066014034473
TUKETIM_M1_group_125-150,0.010764680496784695,0.0009694220382694407,0.009795258458515255,0.011734102535054136
TUKETIM_M7_group_420-450,0.010764680496784695,0.0009694220382694407,0.009795258458515255,0.011734102535054136
DEMAND_M11_group_5.5-6.0,0.010758169576641496,0.0029351703022654774,0.007822999274376019,0.013693339878906974
DEMAND_M10_group_EKSIK,0.010465877740620022,0.0005172738513470332,0.010983151591967055,0.009948603889272989
TUKETIM_M8_group_25-50,0.010380726577463195,0.0004876144519319614,0.010868341029395157,0.009893112125531234
DEMAND_M7_group_4.0-4.4,0.010380150266063426,0.00043154637679043706,0.010811696642853863,0.009948603889272989
SAYAC_YAS_nan,0.01037970032287322,0.004347840177863105,0.006031860145010115,0.014727540500736325
TUKETIM_M3_group_225-250,0.010366469271179568,0.0015909466177822518,0.01195741588896182,0.008775522653397316
TUKETIM_M2_group_125-150,0.010365790756310223,0.0053838367425738665,0.004981954013736356,0.01574962749888409
TUKETIM_M17_group_450-480,0.010344163088736147,0.004383377412000178,0.005960785676735969,0.014727540500736325
TUKETIM_M16_group_660-üzeri,0.010344163088736147,0.004383377412000178,0.005960785676735969,0.014727540500736325
TUKETIM_M21_group_25-50,0.01034403417345342,0.0024342730257149725,0.007909761147738448,0.012778307199168393
TUKETIM_M20_group_250-275,0.010343653076860582,0.004452687613076267,0.0058909654637843145,0.014796340689936849
DEMAND_M8_group_5.6-6.0,0.010341602147199702,0.006314700694670106,0.0040269014525295965,0.016656302841869808
TUKETIM_M8_group_650-675,0.01033504850835909,0.009284217296473773,0.001050831211885317,0.019619265804832864
TUKETIM_M15_group_600-625,0.01033504850835909,0.009284217296473773,0.001050831211885317,0.019619265804832864
DEMAND_M7_group_6.8-7.2,0.01033504850835909,0.009284217296473773,0.001050831211885317,0.019619265804832864
TUKETIM_M19_group_550-575,0.01033504850835909,0.009284217296473773,0.001050831211885317,0.019619265804832864
TUKETIM_M18_group_480-510,0.01033504850835909,0.009284217296473773,0.001050831211885317,0.019619265804832864
TUKETIM_M3_group_650-675,0.01033504850835909,0.009284217296473773,0.001050831211885317,0.019619265804832864
TUKETIM_M10_group_475-500,0.01033504850835909,0.009284217296473773,0.001050831211885317,0.019619265804832864
TUKETIM_M2_group_100-125,0.010333237613587287,0.0073398109872964135,0.0029934266262908737,0.0176730486008837
TUKETIM_M18_group_60-90,0.010328138943927367,0.006354384809119096,0.003973754134808272,0.016682523753046463
DEMAND_M12_group_8.5-9.0,0.010321761678928731,0.009270930467043415,0.001050831211885317,0.019592692145972146
TUKETIM_M22_group_360-390,0.010315028488339095,0.009304237316493769,0.0010107911718453266,0.019619265804832864
TUKETIM_M13_group_450-475,0.010315028488339095,0.003417642757332806,0.006897385731006289,0.013732671245671901
DEMAND_M9_group_5.2-5.6,0.010315028488339095,0.003417642757332806,0.006897385731006289,0.013732671245671901
DEMAND_M10_group_4.5-5.0,0.01031502848833904,0.0063674952647074234,0.003947533223631616,0.016682523753046463
TUKETIM_M22_group_EKSIK,0.010311450460862681,0.00738319277418642,0.002928257686676261,0.0176946432350491
TUKETIM_M13_group_EKSIK,0.01030925298226032,0.004418287518476005,0.0058909654637843145,0.014727540500736325
SAYAC_YAS_13.0,0.010304921090012242,0.010304921090012242,0.0,0.020609842180024485
TUKETIM_M4_group_150-180,0.010301741658908736,0.00929095048706341,0.0010107911718453266,0.019592692145972146
TUKETIM_M11_group_30-60,0.010300395769579973,0.010291783246972108,8.612522607864825e-06,0.02059217901655208
TUKETIM_M17_group_390-420,0.010292229255533247,0.004469862659867541,0.005822366595665707,0.014762091915400788
TUKETIM_M5_group_0-30,0.010292228670737535,0.01616596908930623,-0.005873740418568696,0.026458197760043767
TUKETIM_M23_group_350-375,0.010289535712991571,0.005368855270432238,0.004920680442559333,0.01565839098342381
TUKETIM_M4_group_180-210,0.010282692571071894,0.008307520228659937,0.001975172342411957,0.01859021279973183
TUKETIM_M8_group_250-275,0.010074650919670247,0.004037434317324562,0.014112085236994809,0.006037216602345685
SAYAC_MODEL_group_DIGER,0.009916537593426089,0.0020067764456876414,0.007909761147738448,0.01192331403911373
DEMAND_M12_group_0-0.5,0.009900386441044018,0.00296366934327269,0.006936717097771328,0.012864055784316708
TUKETIM_M4_group_450-480,0.009885935229372034,0.004841605271364291,0.005044329958007743,0.014727540500736325
TUKETIM_M20_group_200-225,0.009868405394657165,3.1274666076996915e-05,0.009899680060734162,0.009837130728580168
DEMAND_M3_group_2.2-2.75,0.009859232134709905,0.001027090200337366,0.00883214193437254,0.010886322335047272
TUKETIM_M3_group_175-200,0.009855631287804534,0.0028792316503507553,0.0069763996374537784,0.01273486293815529
TUKETIM_M7_group_270-300,0.009855481732739146,0.0009273370055580821,0.008928144727181064,0.010782818738297228
TUKETIM_M16_group_120-150,0.00985474725723634,0.004872793243499984,0.004981954013736356,0.014727540500736325
TUKETIM_M21_group_525-550,0.00985474725723634,0.004872793243499984,0.004981954013736356,0.014727540500736325
DEMAND_M9_group_6.8-7.2,0.00985474725723634,0.004872793243499984,0.004981954013736356,0.014727540500736325
TUKETIM_M11_group_180-210,0.009852842377473248,0.004839840039237708,0.005013002338235539,0.014692682416710956
TUKETIM_M15_group_150-175,0.009852842377473248,0.004839840039237708,0.005013002338235539,0.014692682416710956
TUKETIM_M10_group_325-350,0.00985097013463515,0.006857543508344277,0.0029934266262908737,0.016708513642979428
TUKETIM_M8_group_575-600,0.009846582161394057,0.014722730560698782,-0.004876148399304725,0.02456931272209284
TUKETIM_M4_group_300-330,0.009845610530772986,0.007870438188361029,0.001975172342411957,0.017716048719134014
TUKETIM_M19_group_475-500,0.009839360883408976,0.004888179617327348,0.004951181266081628,0.014727540500736325
TUKETIM_M19_group_500-525,0.009837318215223656,0.0048553642014873,0.004981954013736356,0.014692682416710956
DEMAND_M5_group_5.5-6.0,0.009835725656095029,0.008824934484249702,0.0010107911718453266,0.01866066014034473
DEMAND_M12_group_2.0-2.5,0.009834889125549473,0.013733532936131831,-0.0038986438105823584,0.023568422061681304
TUKETIM_M16_group_450-480,0.009827062777821471,0.0038662771010855024,0.005960785676735969,0.013693339878906974
DEMAND_M3_group_0-0.55,0.009827017438374552,0.006855506314671911,0.0029715111237026415,0.016682523753046463
TUKETIM_M23_group_175-200,0.009826289101899366,0.013742132959781939,-0.003915843857882573,0.023568422061681304
TUKETIM_M21_group_425-450,0.009824110471647829,0.004903430029088496,0.004920680442559333,0.014727540500736325
TUKETIM_M24_group_375-400,0.009824110471647829,0.004903430029088496,0.004920680442559333,0.014727540500736325
TUKETIM_M16_group_EKSIK,0.009821931841396292,0.004870750575314664,0.004951181266081628,0.014692682416710956
TUKETIM_M10_group_300-325,0.009818385664827844,0.006890127978151583,0.002928257686676261,0.016708513642979428
DEMAND_M11_group_1.0-1.5,0.009818270602857171,0.008807479431011844,0.0010107911718453266,0.018625750033869015
TUKETIM_M7_group_570-600,0.009816194593547711,2.0936135032456615e-05,0.009795258458515255,0.009837130728580168
DEMAND_M5_group_3.5-4.0,0.009814085726961963,0.003957570353609108,0.005856515373352855,0.01377165608057107
DEMAND_M4_group_EKSIK,0.009811818354728108,0.003920852890943793,0.0058909654637843145,0.013732671245671901
TUKETIM_M10_group_75-100,0.009802962103527713,0.005855428879896096,0.003947533223631616,0.01565839098342381
DEMAND_M1_group_0-0.4,0.00980251583748254,0.0019795165631065204,0.007822999274376019,0.01178203240058906
TUKETIM_M3_group_550-575,0.009468428851416855,0.006436542214608321,0.015904971066025175,0.003031886636808534
TUKETIM_M8_group_425-450,0.00942478969487448,0.0005278004187697638,0.009952590113644244,0.008896989276104716
TUKETIM_M19_group_300-325,0.00942478969487448,0.0005278004187697638,0.009952590113644244,0.008896989276104716
TUKETIM_M14_group_450-475,0.009420022275431872,0.0014663000596153997,0.007953722215816472,0.010886322335047272
DEMAND_M11_group_6.5-7.0,0.009394557207043075,0.0005580329066011691,0.009952590113644244,0.008836524300441906
TUKETIM_M3_group_350-375,0.00939074867478712,0.0006152260213898031,0.010005974696176922,0.008775522653397316
DEMAND_M4_group_4.4-4.8,0.00938646715282565,0.01814136003237865,-0.008754892879553,0.0275278271852043
DEMAND_M3_group_5.5-6.05,0.009380764351106019,0.003416326394649394,0.012797090745755413,0.005964437956456625
DEMAND_M4_group_8.0-8.4,0.009376805047153713,0.004394851033417357,0.004981954013736356,0.01377165608057107
TUKETIM_M1_group_250-275,0.009376805047153713,0.004394851033417357,0.004981954013736356,0.01377165608057107
TUKETIM_M20_group_500-525,0.00936141867332635,0.0044102374072447215,0.004951181266081628,0.01377165608057107
TUKETIM_M16_group_60-90,0.00936141867332635,0.0044102374072447215,0.004951181266081628,0.01377165608057107
SAYAC_YAS_10.0,0.009359349727317723,0.007349163915661705,0.002010185811656018,0.016708513642979428
DEMAND_M4_group_3.2-3.6,0.009356455148023746,0.006363028521732872,0.0029934266262908737,0.015719483669756618
DEMAND_M4_group_6.8-7.2,0.009352305390836257,0.006336767296211077,0.003015538094625181,0.015689072687047334
TUKETIM_M15_group_675-700,0.009350647317772298,0.0053768931829640265,0.003973754134808272,0.014727540500736325
TUKETIM_M16_group_420-450,0.009350231420024946,0.0003734414625086724,0.008976789957516274,0.009723672882533618
DEMAND_M3_group_8.2-8.75,0.009348993648616022,0.004304663690608279,0.005044329958007743,0.013653657339224301
TUKETIM_M5_group_300-330,0.009346289943017838,0.0014365287952793904,0.007909761147738448,0.010782818738297228
DEMAND_M3_group_3.3-3.85,0.009346036240277023,0.011298208031394752,-0.0019521717911177294,0.020644244271671774
TUKETIM_M5_group_390-420,0.009341919886364514,0.008331128714519187,0.0010107911718453266,0.0176730486008837
DEMAND_M12_group_5.5-6.0,0.009335409816412732,0.002398692718641404,0.006936717097771328,0.011734102535054136
TUKETIM_M1_group_75-100,0.009330291905374988,0.0025038484650041215,0.01183414037037911,0.006826443440370866
SAYAC_YAS_6.0,0.009326643653800426,0.010292622151032438,-0.0009659784972320118,0.019619265804832864
TUKETIM_M8_group_225-250,0.009326643653800426,0.010292622151032438,-0.0009659784972320118,0.019619265804832864
TUKETIM_M8_group_50-75,0.009326643653800426,0.010292622151032438,-0.0009659784972320118,0.019619265804832864
TUKETIM_M2_group_50-75,0.009321525704339695,0.00930422432952932,1.7301374810374526e-05,0.018625750033869015
TUKETIM_M3_group_425-450,0.009321486511190524,0.009286574348011112,3.491216317941248e-05,0.018608060859201636
TUKETIM_M3_group_100-125,0.009302419302652964,0.0043512380365713366,0.004951181266081628,0.013653657339224301
TUKETIM_M19_group_0-25,0.00929189391681745,0.004401445962089523,0.004890447954727928,0.013693339878906974
DEMAND_M6_group_6.0-6.4,0.009249865038104932,0.011752054987144656,0.021001920025249587,-0.0025021899490397237
TUKETIM_M23_group_0-25,0.009008151793098162,0.0019749997988688928,0.010983151591967055,0.00703315199422927
ABONELIK_SURESI_EKSIK,0.008899278766550334,0.004872377314020737,0.0040269014525295965,0.01377165608057107
SAYAC_MARKA_EKSIK,0.008899278766550334,0.004872377314020737,0.0040269014525295965,0.01377165608057107
SAYAC_MODEL_group_EKSIK,0.008899278766550334,0.004872377314020737,0.0040269014525295965,0.01377165608057107
DEMAND_M1_group_0.8-1.2,0.008885932620917247,0.0048857234596538235,0.004000209161263424,0.01377165608057107
TUKETIM_M20_group_325-350,0.008885757807967132,0.001949040710195804,0.006936717097771328,0.010834798518162936
TUKETIM_M5_group_150-180,0.008872940025046794,0.008864327502438929,8.612522607864825e-06,0.017737267527485723
TUKETIM_M24_group_175-200,0.008872533361633406,0.01667265836912535,-0.007800125007491943,0.025545191730758754
TUKETIM_M8_group_375-400,0.008859767918034278,0.0019230508202629504,0.006936717097771328,0.010782818738297228
TUKETIM_M21_group_225-250,0.008846599707134972,0.013735629060660837,-0.004889029353525864,0.02258222876779581
TUKETIM_M3_group_150-175,0.008843022102118459,0.0038918408360368306,0.004951181266081628,0.01273486293815529
TUKETIM_M12_group_90-120,0.008842996376525247,0.01275884023440782,-0.003915843857882573,0.021601836610933067
TUKETIM_M20_group_350-375,0.008833547006857678,0.0018968299090863505,0.006936717097771328,0.010730376915944029
TUKETIM_M3_group_275-300,0.008833547006857678,0.0018968299090863505,0.006936717097771328,0.010730376915944029
TUKETIM_M9_group_125-150,0.008833547006857623,0.010785718797975241,-0.0019521717911176184,0.019619265804832864
TUKETIM_M12_group_270-300,0.008823291569569569,0.008805990194759195,1.7301374810374526e-05,0.017629281764328764
ABONELIK_SURESI_yüzde_25,0.008823265518452084,0.0028624798417161146,0.005960785676735969,0.011685745360168198
TUKETIM_M9_group_450-475,0.008823265518452084,0.0028624798417161146,0.005960785676735969,0.011685745360168198
TUKETIM_M8_group_125-150,0.008820494306580162,0.007835808535289646,0.0009846857712905166,0.016656302841869808
TUKETIM_M5_group_30-60,0.008818947143468314,0.00881033462086045,8.612522607864825e-06,0.017629281764328764
TUKETIM_M22_group_270-300,0.008805733116381498,0.0028800122437867004,0.005925720872594797,0.011685745360168198
ABONELIK_SURESI_yüzde_8,0.008432132472790066,0.020102477247386785,-0.01167034477459672,0.02853460972017685
TUKETIM_M3_group_675-700,0.008429293337238075,0.003447339323501719,0.004981954013736356,0.011876632660739794
TUKETIM_M7_group_630-660,0.008417300632771518,0.00041922366767038755,0.00799807696510113,0.008836524300441906
DEMAND_M9_group_4.0-4.4,0.008405747304744582,0.003423793291008226,0.004981954013736356,0.011829540595752808
TUKETIM_M1_group_175-200,0.008403375211921582,0.0004936140641831344,0.007909761147738448,0.008896989276104716
DEMAND_M8_group_3.2-3.6,0.008401862784762681,0.01912596440044162,-0.010724101615678938,0.0275278271852043
TUKETIM_M21_group_0-25,0.008396515391437542,0.005336155854234359,0.0030603595372031833,0.013732671245671901
TUKETIM_M13_group_125-150,0.008389258180215908,0.0043890490189524844,0.004000209161263424,0.012778307199168393
DEMAND_M8_group_1.2-1.6,0.008379856741846603,0.014202372025949206,-0.005822515284102603,0.02258222876779581
TESISAT_TIPI_Ticarethane-Sanayi,0.008373654107570516,0.007375973391313573,0.0009976807162569434,0.01574962749888409
DEMAND_M6_group_0-0.4,0.008371751177414677,0.017186668066571598,-0.00881491688915692,0.025558419243986275
